timestamp,node,so2_ugm,h2s_ugm,temp_c,hum_pct,wind_kph,lat,lon
2026-05-14 11:02:06,2,15.0,19.0,20.19,84.01,0.0,-7.166644,107.401367
2026-05-14 11:02:10,2,15.0,19.0,20.19,84.01,0.0,-7.166644,107.401367
2026-05-14 11:02:14,2,18.0,19.0,20.19,84.01,0.0,-7.166644,107.401367
2026-05-14 11:02:18,2,18.0,19.0,20.19,84.01,0.0,-7.166644,107.401367
2026-05-14 11:02:22,2,28.0,19.0,20.21,85.52,0.0,-7.166644,107.401367
2026-05-14 11:02:26,2,28.0,22.0,20.21,85.52,0.0,-7.166644,107.401367
2026-05-14 11:02:30,2,28.0,22.0,20.21,85.52,0.0,-7.166644,107.401367
2026-05-14 11:02:34,2,41.0,25.0,20.21,85.52,0.0,-7.166644,107.401367
2026-05-14 11:02:38,2,41.0,25.0,20.21,85.52,0.0,-7.166644,107.401367
2026-05-14 11:02:42,2,41.0,28.0,20.26,85.92,0.0,-7.166644,107.401367
2026-05-14 11:02:46,2,52.0,28.0,20.26,85.92,0.0,-7.166644,107.401367
2026-05-14 11:02:50,2,52.0,30.0,20.26,85.92,0.0,-7.166644,107.401367
2026-05-14 11:02:54,2,65.0,30.0,20.26,85.92,0.0,-7.166644,107.401367
2026-05-14 11:02:58,2,65.0,33.0,20.26,85.92,0.0,-7.166644,107.401367
2026-05-14 11:03:02,2,65.0,33.0,20.32,85.01,0.0,-7.166644,107.401367
2026-05-14 11:03:06,2,73.0,33.0,20.32,85.01,0.0,-7.166644,107.401367
2026-05-14 11:03:10,2,73.0,33.0,20.32,85.01,0.0,-7.166644,107.401367
2026-05-14 11:03:14,2,78.0,33.0,20.32,85.01,0.0,-7.166644,107.401367
2026-05-14 11:03:18,2,78.0,36.0,20.32,85.01,0.0,-7.166644,107.401367
2026-05-14 11:03:22,2,78.0,36.0,20.34,84.68,0.0,-7.166644,107.401367
2026-05-14 11:03:26,2,89.0,36.0,20.34,84.68,0.0,-7.166644,107.401367
2026-05-14 11:03:30,2,89.0,36.0,20.34,84.68,0.0,-7.166644,107.401367
2026-05-14 11:03:34,2,89.0,36.0,20.34,84.68,0.0,-7.166644,107.401367
2026-05-14 11:03:38,2,89.0,36.0,20.34,84.68,0.0,-7.166644,107.401367
2026-05-14 11:03:42,2,89.0,33.0,20.33,83.57,0.0,-7.166644,107.401367
2026-05-14 11:03:46,2,86.0,33.0,20.33,83.57,0.0,-7.166644,107.401367
2026-05-14 11:03:50,2,86.0,30.0,20.33,83.57,0.0,-7.166644,107.401367
2026-05-14 11:03:54,2,86.0,30.0,20.33,83.57,0.0,-7.166644,107.401367
2026-05-14 11:03:58,2,75.0,28.0,20.26,83.11,0.0,-7.166644,107.401367
2026-05-14 11:04:02,2,65.0,28.0,20.26,83.11,0.0,-7.166644,107.401367
2026-05-14 11:04:06,2,65.0,25.0,20.26,83.11,0.0,-7.166644,107.401367
2026-05-14 11:04:10,2,55.0,25.0,20.26,83.41,0.0,-7.166644,107.401367
2026-05-14 11:04:14,2,47.0,25.0,20.26,83.41,0.0,-7.166644,107.401367
2026-05-14 11:04:18,2,47.0,22.0,20.26,83.41,0.0,-7.166644,107.401367
2026-05-14 11:04:22,2,39.0,22.0,20.3,83.31,0.0,-7.166644,107.401367
2026-05-14 11:04:24,2,31.0,22.0,20.3,83.31,0.0,-7.166644,107.401367
2026-05-14 11:04:28,2,31.0,22.0,20.3,83.31,0.0,-7.166644,107.401367
2026-05-14 11:04:32,2,20.0,19.0,20.34,83.27,0.0,-7.166644,107.401367
2026-05-14 11:04:36,2,20.0,19.0,20.34,83.27,0.0,-7.166644,107.401367
2026-05-14 11:04:40,2,20.0,19.0,20.34,83.27,0.0,-7.166644,107.401367
2026-05-14 11:04:44,2,20.0,19.0,20.39,83.77,0.0,-7.166644,107.401367
2026-05-14 11:04:48,2,20.0,19.0,20.39,83.77,0.0,-7.166644,107.401367
2026-05-14 11:04:52,2,23.0,19.0,20.39,83.77,0.0,-7.166644,107.401367
2026-05-14 11:04:56,2,23.0,22.0,20.39,83.77,6.06,-7.166644,107.401367
2026-05-14 11:05:00,2,23.0,22.0,20.39,83.77,6.06,-7.166644,107.401367
2026-05-14 11:05:04,2,23.0,22.0,20.4,82.77,6.06,-7.166644,107.401367
2026-05-14 11:05:08,2,23.0,22.0,20.4,82.77,6.06,-7.166644,107.401367
2026-05-14 11:05:12,2,23.0,19.0,20.4,82.77,6.06,-7.166644,107.401367
2026-05-14 11:05:16,2,23.0,19.0,20.4,82.77,6.06,-7.166644,107.401367
2026-05-14 11:05:20,2,23.0,19.0,20.4,82.77,0.0,-7.166644,107.401367
2026-05-14 11:05:24,2,23.0,19.0,20.43,82.07,0.0,-7.166644,107.401367
2026-05-14 11:05:28,2,23.0,19.0,20.43,82.07,0.0,-7.166644,107.401367
2026-05-14 11:05:32,2,20.0,19.0,20.43,82.07,6.06,-7.166644,107.401367
2026-05-14 11:05:36,2,20.0,19.0,20.43,82.07,6.06,-7.166644,107.401367
2026-05-14 11:05:40,2,20.0,19.0,20.43,82.07,6.06,-7.166644,107.401367
2026-05-14 11:05:44,2,20.0,19.0,20.46,81.97,0.0,-7.166644,107.401367
2026-05-14 11:05:48,2,20.0,19.0,20.46,81.97,0.0,-7.166644,107.401367
2026-05-14 11:05:52,2,20.0,19.0,20.46,81.97,0.0,-7.166644,107.401367
2026-05-14 11:05:56,2,18.0,18.0,20.46,81.97,0.0,-7.166644,107.401367
2026-05-14 11:06:00,2,18.0,18.0,20.46,81.97,0.0,-7.166644,107.401367
2026-05-14 11:06:04,2,15.0,18.0,20.49,81.97,0.0,-7.166644,107.401367
2026-05-14 11:06:08,2,15.0,18.0,20.49,81.97,0.0,-7.166644,107.401367
2026-05-14 11:06:12,2,15.0,18.0,20.49,81.97,0.0,-7.166644,107.401367
2026-05-14 11:06:16,2,10.0,18.0,20.49,81.97,0.0,-7.166644,107.401367
2026-05-14 11:06:20,2,10.0,18.0,20.49,81.97,6.06,-7.166644,107.401367
2026-05-14 11:06:24,2,7.0,18.0,20.51,82.37,6.06,-7.166644,107.401367
2026-05-14 11:06:28,2,7.0,18.0,20.51,82.37,6.06,-7.166644,107.401367
2026-05-14 11:06:32,2,7.0,18.0,20.51,82.37,0.0,-7.166644,107.401367
2026-05-14 11:06:36,2,5.0,18.0,20.51,82.37,0.0,-7.166644,107.401367
2026-05-14 11:06:40,2,5.0,18.0,20.51,82.37,0.0,-7.166644,107.401367
2026-05-14 11:06:44,2,5.0,18.0,20.54,81.67,0.0,-7.166644,107.401367
2026-05-14 11:06:48,2,5.0,18.0,20.54,81.67,0.0,-7.166644,107.401367
2026-05-14 11:06:52,2,5.0,18.0,20.54,81.67,0.0,-7.166644,107.401367
2026-05-14 11:06:56,2,2.0,18.0,20.54,81.67,0.0,-7.166644,107.401367
2026-05-14 11:07:00,2,2.0,18.0,20.54,81.67,0.0,-7.166644,107.401367
2026-05-14 11:07:04,2,2.0,18.0,20.56,81.63,0.0,-7.166644,107.401367
2026-05-14 11:07:08,2,2.0,18.0,20.56,81.63,0.0,-7.166644,107.401367
2026-05-14 11:07:12,2,2.0,15.0,20.56,81.63,0.0,-7.166644,107.401367
2026-05-14 11:07:16,2,0.0,15.0,20.56,81.63,0.0,-7.166644,107.401367
2026-05-14 11:07:20,2,0.0,15.0,20.56,81.63,0.0,-7.166644,107.401367
2026-05-14 11:07:24,2,0.0,15.0,20.59,81.33,0.0,-7.166644,107.401367
2026-05-14 11:07:28,2,0.0,15.0,20.59,81.33,0.0,-7.166644,107.401367
2026-05-14 11:07:32,2,0.0,15.0,20.59,81.33,0.0,-7.166644,107.401367
2026-05-14 11:07:36,2,0.0,15.0,20.59,81.33,0.0,-7.166644,107.401367
2026-05-14 11:07:40,2,0.0,15.0,20.59,81.33,0.0,-7.166644,107.401367
2026-05-14 11:07:44,2,0.0,15.0,20.61,81.43,0.0,-7.166644,107.401367
2026-05-14 11:07:48,2,0.0,15.0,20.61,81.43,0.0,-7.166644,107.401367
2026-05-14 11:07:52,2,0.0,15.0,20.61,81.43,0.0,-7.166644,107.401367
2026-05-14 11:07:56,2,0.0,15.0,20.61,81.43,0.0,-7.166644,107.401367
2026-05-14 11:08:00,2,0.0,15.0,20.61,81.43,0.0,-7.166644,107.401367
2026-05-14 11:08:04,2,0.0,15.0,20.69,81.13,0.0,-7.166644,107.401367
2026-05-14 11:08:08,2,0.0,15.0,20.69,81.13,0.0,-7.166644,107.401367
2026-05-14 11:08:12,2,0.0,15.0,20.69,81.13,0.0,-7.166644,107.401367
2026-05-14 11:08:16,2,0.0,15.0,20.69,81.13,0.0,-7.166644,107.401367
2026-05-14 11:08:20,2,0.0,15.0,20.69,81.13,0.0,-7.166644,107.401367
2026-05-14 11:08:24,2,0.0,15.0,20.74,81.23,0.0,-7.166644,107.401367
2026-05-14 11:08:28,2,0.0,15.0,20.74,81.23,0.0,-7.166644,107.401367
2026-05-14 11:08:32,2,0.0,15.0,20.74,81.23,0.0,-7.166644,107.401367
2026-05-14 11:08:36,2,0.0,15.0,20.74,81.23,0.0,-7.166644,107.401367
2026-05-14 11:08:40,2,0.0,15.0,20.74,81.23,0.0,-7.166644,107.401367
2026-05-14 11:08:44,2,0.0,15.0,20.79,81.89,0.0,-7.166644,107.401367
2026-05-14 11:08:48,2,0.0,15.0,20.79,81.89,0.0,-7.166644,107.401367
2026-05-14 11:08:52,2,0.0,15.0,20.79,81.89,0.0,-7.166644,107.401367
2026-05-14 11:08:56,2,0.0,15.0,20.79,81.89,0.0,-7.166644,107.401367
2026-05-14 11:09:00,2,0.0,15.0,20.79,81.89,0.0,-7.166644,107.401367
2026-05-14 11:09:04,2,0.0,15.0,20.83,81.99,0.0,-7.166644,107.401367
2026-05-14 11:09:08,2,0.0,15.0,20.83,81.99,0.0,-7.166644,107.401367
2026-05-14 11:09:12,2,0.0,15.0,20.83,81.99,0.0,-7.166644,107.401367
2026-05-14 11:09:16,2,0.0,15.0,20.83,81.99,0.0,-7.166644,107.401367
2026-05-14 11:09:20,2,0.0,15.0,20.83,81.99,0.0,-7.166644,107.401367
2026-05-14 11:09:24,2,0.0,15.0,20.88,81.19,0.0,-7.166644,107.401367
2026-05-14 11:09:28,2,0.0,15.0,20.88,81.19,0.0,-7.166644,107.401367
2026-05-14 11:09:32,2,2.0,15.0,20.88,81.19,0.0,-7.166644,107.401367
2026-05-14 11:09:36,2,2.0,15.0,20.88,81.19,0.0,-7.166644,107.401367
2026-05-14 11:09:40,2,2.0,15.0,20.88,81.19,0.0,-7.166644,107.401367
2026-05-14 11:09:44,2,2.0,18.0,20.86,80.99,0.0,-7.166644,107.401367
2026-05-14 11:09:48,2,2.0,18.0,20.86,80.99,0.0,-7.166644,107.401367
2026-05-14 11:09:52,2,5.0,18.0,20.86,80.99,0.0,-7.166644,107.401367
2026-05-14 11:09:56,2,5.0,15.0,20.86,80.99,0.0,-7.166644,107.401367
2026-05-14 11:10:00,2,5.0,15.0,20.86,80.99,0.0,-7.166644,107.401367
2026-05-14 11:10:04,2,5.0,15.0,20.88,80.49,0.0,-7.166644,107.401367
2026-05-14 11:10:08,2,5.0,15.0,20.88,80.49,0.0,-7.166644,107.401367
2026-05-14 11:10:12,2,5.0,15.0,20.88,80.49,0.0,-7.166644,107.401367
2026-05-14 11:10:16,2,5.0,15.0,20.88,80.49,0.0,-7.166644,107.401367
2026-05-14 11:10:20,2,2.0,15.0,20.88,80.49,0.0,-7.166644,107.401367
2026-05-14 11:10:24,2,2.0,15.0,20.89,80.09,0.0,-7.166644,107.401367
2026-05-14 11:10:28,2,2.0,15.0,20.89,80.09,0.0,-7.166644,107.401367
2026-05-14 11:10:32,2,0.0,15.0,20.89,80.09,6.06,-7.166644,107.401367
2026-05-14 11:10:36,2,0.0,15.0,20.89,80.09,6.06,-7.166644,107.401367
2026-05-14 11:10:40,2,0.0,15.0,20.89,80.09,6.06,-7.166644,107.401367
2026-05-14 11:10:44,2,0.0,15.0,20.93,80.79,0.0,-7.166644,107.401367
2026-05-14 11:10:48,2,0.0,15.0,20.93,80.79,0.0,-7.166644,107.401367
2026-05-14 11:10:52,2,0.0,15.0,20.93,80.79,0.0,-7.166644,107.401367
2026-05-14 11:10:56,2,0.0,15.0,20.93,80.79,0.0,-7.166644,107.401367
2026-05-14 11:11:00,2,0.0,15.0,20.93,80.79,0.0,-7.166644,107.401367
2026-05-14 11:11:04,2,0.0,15.0,20.97,80.69,0.0,-7.166644,107.401367
2026-05-14 11:11:08,2,0.0,15.0,20.97,80.69,0.0,-7.166644,107.401367
2026-05-14 11:11:12,2,0.0,15.0,20.97,80.69,0.0,-7.166644,107.401367
2026-05-14 11:11:16,2,0.0,15.0,20.97,80.69,0.0,-7.166644,107.401367
2026-05-14 11:11:20,2,0.0,15.0,20.97,80.69,0.0,-7.166644,107.401367
2026-05-14 11:11:24,2,0.0,15.0,21.0,80.59,0.0,-7.166644,107.401367
2026-05-14 11:11:28,2,0.0,15.0,21.0,80.59,0.0,-7.166644,107.401367
2026-05-14 11:11:32,2,0.0,15.0,21.0,80.59,0.0,-7.166644,107.401367
2026-05-14 11:11:36,2,0.0,15.0,21.0,80.59,0.0,-7.166644,107.401367
2026-05-14 11:11:40,2,0.0,15.0,21.0,80.59,0.0,-7.166644,107.401367
2026-05-14 11:11:44,2,0.0,15.0,21.0,79.98,0.0,-7.166644,107.401367
2026-05-14 11:11:48,2,0.0,15.0,21.0,79.98,0.0,-7.166644,107.401367
2026-05-14 11:11:52,2,0.0,15.0,21.0,79.98,0.0,-7.166644,107.401367
2026-05-14 11:11:56,2,0.0,15.0,21.0,79.98,0.0,-7.166644,107.401367
2026-05-14 11:12:00,2,0.0,15.0,21.07,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:04,2,0.0,15.0,21.07,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:08,2,0.0,15.0,21.07,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:12,2,0.0,12.0,21.1,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:16,2,0.0,12.0,21.1,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:20,2,0.0,12.0,21.1,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:22,2,0.0,12.0,21.14,79.35,6.06,-7.166644,107.401367
2026-05-14 11:12:26,2,0.0,15.0,21.14,79.35,6.06,-7.166644,107.401367
2026-05-14 11:12:30,2,0.0,15.0,21.14,79.35,0.0,-7.166644,107.401367
2026-05-14 11:12:34,2,0.0,15.0,21.17,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:38,2,0.0,15.0,21.17,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:42,2,0.0,15.0,21.17,79.75,0.0,-7.166644,107.401367
2026-05-14 11:12:46,2,0.0,18.0,21.21,80.55,0.0,-7.166644,107.401367
2026-05-14 11:12:50,2,5.0,18.0,21.21,80.55,6.06,-7.166644,107.401367
2026-05-14 11:12:54,2,7.0,18.0,21.21,80.55,6.06,-7.166644,107.401367
2026-05-14 11:12:58,2,7.0,18.0,21.27,79.21,6.06,-7.166644,107.401367
2026-05-14 11:13:02,2,10.0,19.0,21.27,79.21,0.0,-7.166644,107.401367
2026-05-14 11:13:06,2,10.0,19.0,21.27,79.21,0.0,-7.166644,107.401367
2026-05-14 11:13:10,2,10.0,19.0,21.35,78.41,0.0,-7.166644,107.401367
2026-05-14 11:13:14,2,13.0,19.0,21.35,78.41,0.0,-7.166644,107.401367
2026-05-14 11:13:18,2,10.0,18.0,21.45,78.01,0.0,-7.166644,107.401367
2026-05-14 11:13:22,2,10.0,18.0,21.45,78.01,0.0,-7.166644,107.401367
2026-05-14 11:13:26,2,10.0,15.0,21.45,78.01,0.0,-7.166644,107.401367
2026-05-14 11:13:30,2,2.0,15.0,21.57,77.67,0.0,-7.166644,107.401367
2026-05-14 11:13:34,2,0.0,15.0,21.7,77.67,0.0,-7.166644,107.401367
2026-05-14 11:13:38,2,0.0,15.0,21.7,77.67,0.0,-7.166644,107.401367
2026-05-14 11:13:40,2,0.0,15.0,21.7,77.67,0.0,-7.166644,107.401367
2026-05-14 11:13:42,2,0.0,15.0,21.81,77.24,0.0,-7.166644,107.401367
2026-05-14 11:13:50,2,0.0,15.0,21.92,77.04,0.0,-7.166644,107.401367
2026-05-14 11:13:54,2,0.0,15.0,22.03,77.1,0.0,-7.166644,107.401367
2026-05-14 11:14:02,2,5.0,18.0,22.06,77.1,0.0,-7.166644,107.401367
2026-05-14 11:14:06,2,10.0,18.0,22.12,77.5,6.06,-7.166644,107.401367
2026-05-14 11:14:12,2,15.0,18.0,22.04,76.1,0.0,-7.166644,107.401367
2026-05-14 11:14:16,2,15.0,18.0,22.04,76.1,0.0,-7.166644,107.401367
2026-05-14 11:14:20,2,15.0,18.0,21.97,75.94,0.0,-7.166644,107.401367
2026-05-14 11:14:24,2,15.0,18.0,21.97,75.94,0.0,-7.166644,107.401367
2026-05-14 11:14:28,2,10.0,18.0,21.97,75.94,6.06,-7.166644,107.401367
2026-05-14 11:14:32,2,7.0,18.0,21.81,76.54,6.06,-7.166644,107.401367
2026-05-14 11:14:36,2,7.0,18.0,21.81,76.54,6.06,-7.166644,107.401367
2026-05-14 11:14:40,2,7.0,18.0,21.81,76.54,6.06,-7.166644,107.401367
2026-05-14 11:14:44,2,2.0,18.0,21.85,76.94,0.0,-7.166644,107.401367
2026-05-14 11:14:48,2,0.0,18.0,21.85,76.94,6.06,-7.166644,107.401367
2026-05-14 11:14:52,2,0.0,15.0,21.85,76.94,6.06,-7.166644,107.401367
2026-05-14 11:14:56,2,0.0,15.0,21.78,77.34,0.0,-7.166644,107.401367
2026-05-14 11:15:00,2,0.0,15.0,21.78,77.34,0.0,-7.166644,107.401367
2026-05-14 11:15:04,2,0.0,15.0,21.78,77.34,0.0,-7.166644,107.401367
2026-05-14 11:15:08,2,0.0,15.0,21.78,77.34,0.0,-7.166644,107.401367
2026-05-14 11:15:12,2,0.0,15.0,21.73,77.78,0.0,-7.166644,107.401367
2026-05-14 11:15:16,2,0.0,15.0,21.73,77.78,0.0,-7.166644,107.401367
2026-05-14 11:15:20,2,0.0,15.0,21.73,77.78,0.0,-7.166644,107.401367
2026-05-14 11:15:24,2,0.0,15.0,21.73,77.78,0.0,-7.166644,107.401367
2026-05-14 11:15:28,2,0.0,15.0,21.73,77.78,6.06,-7.166644,107.401367
2026-05-14 11:15:32,2,0.0,15.0,21.65,77.07,6.06,-7.166644,107.401367
2026-05-14 11:15:36,2,0.0,15.0,21.65,77.07,6.06,-7.166644,107.401367
2026-05-14 11:15:40,2,0.0,15.0,21.65,77.07,0.0,-7.166644,107.401367
2026-05-14 11:15:44,2,0.0,15.0,21.65,77.07,0.0,-7.166644,107.401367
2026-05-14 11:15:48,2,0.0,15.0,21.65,77.07,0.0,-7.166644,107.401367
2026-05-14 11:15:52,2,0.0,15.0,21.67,76.67,0.0,-7.166644,107.401367
2026-05-14 11:15:56,2,0.0,15.0,21.67,76.67,0.0,-7.166644,107.401367
2026-05-14 11:16:00,2,0.0,15.0,21.67,76.67,0.0,-7.166644,107.401367
2026-05-14 11:16:04,2,0.0,15.0,21.67,76.67,0.0,-7.166644,107.401367
2026-05-14 11:16:08,2,0.0,15.0,21.67,76.67,0.0,-7.166644,107.401367
2026-05-14 11:16:12,2,0.0,15.0,21.69,77.27,0.0,-7.166644,107.401367
2026-05-14 11:16:16,2,0.0,15.0,21.69,77.27,0.0,-7.166644,107.401367
2026-05-14 11:16:20,2,0.0,15.0,21.69,77.27,0.0,-7.166644,107.401367
2026-05-14 11:16:24,2,0.0,15.0,21.69,77.27,0.0,-7.166644,107.401367
2026-05-14 11:16:28,2,0.0,15.0,21.69,77.27,0.0,-7.166644,107.401367
2026-05-14 11:16:32,2,0.0,12.0,21.73,76.67,0.0,-7.166644,107.401367
2026-05-14 11:16:36,2,0.0,12.0,21.73,76.67,0.0,-7.166644,107.401367
2026-05-14 11:16:40,2,0.0,12.0,21.73,76.67,6.06,-7.166644,107.401367
2026-05-14 11:16:44,2,0.0,12.0,21.73,76.67,6.06,-7.166644,107.401367
2026-05-14 11:16:48,2,0.0,12.0,21.73,76.67,6.06,-7.166644,107.401367
2026-05-14 11:16:52,2,0.0,12.0,21.73,76.98,0.0,-7.166644,107.401367
2026-05-14 11:16:56,2,0.0,12.0,21.73,76.98,0.0,-7.166644,107.401367
2026-05-14 11:17:00,2,0.0,12.0,21.73,76.98,0.0,-7.166644,107.401367
2026-05-14 11:17:04,2,0.0,12.0,21.73,76.98,6.06,-7.166644,107.401367
2026-05-14 11:17:08,2,0.0,12.0,21.73,76.98,6.06,-7.166644,107.401367
2026-05-14 11:17:12,2,0.0,12.0,21.8,77.63,6.06,-7.166644,107.401367
2026-05-14 11:17:16,2,0.0,12.0,21.8,77.63,0.0,-7.166644,107.401367
2026-05-14 11:17:20,2,0.0,12.0,21.8,77.63,0.0,-7.166644,107.401367
2026-05-14 11:17:24,2,0.0,12.0,21.8,77.63,0.0,-7.166644,107.401367
2026-05-14 11:17:28,2,0.0,12.0,21.8,77.63,0.0,-7.166644,107.401367
2026-05-14 11:17:32,2,0.0,12.0,21.82,76.84,0.0,-7.166644,107.401367
2026-05-14 11:17:36,2,0.0,12.0,21.82,76.84,0.0,-7.166644,107.401367
2026-05-14 11:17:40,2,0.0,12.0,21.82,76.84,0.0,-7.166644,107.401367
2026-05-14 11:17:44,2,0.0,12.0,21.82,76.84,0.0,-7.166644,107.401367
2026-05-14 11:17:48,2,0.0,12.0,21.82,76.84,0.0,-7.166644,107.401367
2026-05-14 11:17:52,2,0.0,12.0,21.87,76.24,0.0,-7.166644,107.401367
2026-05-14 11:17:56,2,0.0,12.0,21.87,76.24,0.0,-7.166644,107.401367
2026-05-14 11:18:00,2,0.0,12.0,21.87,76.24,0.0,-7.166644,107.401367
2026-05-14 11:18:04,2,0.0,12.0,21.87,76.24,0.0,-7.166644,107.401367
2026-05-14 11:18:08,2,0.0,12.0,21.87,76.24,0.0,-7.166644,107.401367
2026-05-14 11:18:12,2,0.0,12.0,21.89,76.94,0.0,-7.166644,107.401367
2026-05-14 11:18:16,2,0.0,12.0,21.89,76.94,0.0,-7.166644,107.401367
2026-05-14 11:18:20,2,0.0,12.0,21.89,76.94,0.0,-7.166644,107.401367
2026-05-14 11:18:24,2,0.0,12.0,21.89,76.94,0.0,-7.166644,107.401367
2026-05-14 11:18:28,2,0.0,12.0,21.89,76.94,0.0,-7.166644,107.401367
2026-05-14 11:18:32,2,0.0,12.0,21.96,76.04,0.0,-7.166644,107.401367
2026-05-14 11:18:36,2,0.0,12.0,21.96,76.04,0.0,-7.166644,107.401367
2026-05-14 11:18:40,2,0.0,12.0,21.96,76.04,0.0,-7.166644,107.401367
2026-05-14 11:18:44,2,0.0,12.0,21.96,76.04,0.0,-7.166644,107.401367
2026-05-14 11:18:48,2,0.0,12.0,21.96,76.04,0.0,-7.166644,107.401367
2026-05-14 11:18:52,2,0.0,12.0,22.02,75.7,0.0,-7.166644,107.401367
2026-05-14 11:18:56,2,0.0,12.0,22.02,75.7,0.0,-7.166644,107.401367
2026-05-14 11:19:00,2,0.0,12.0,22.02,75.7,0.0,-7.166644,107.401367
2026-05-14 11:19:04,2,0.0,12.0,22.02,75.7,0.0,-7.166644,107.401367
2026-05-14 11:19:08,2,0.0,12.0,22.02,75.7,0.0,-7.166644,107.401367
2026-05-14 11:19:12,2,0.0,12.0,22.09,76.2,0.0,-7.166644,107.401367
2026-05-14 11:19:16,2,0.0,12.0,22.09,76.2,0.0,-7.166644,107.401367
2026-05-14 11:19:20,2,0.0,12.0,22.09,76.2,0.0,-7.166644,107.401367
2026-05-14 11:19:24,2,0.0,12.0,22.09,76.2,0.0,-7.166644,107.401367
2026-05-14 11:19:28,2,0.0,12.0,22.09,76.2,0.0,-7.166644,107.401367
2026-05-14 11:19:32,2,0.0,12.0,22.15,76.9,0.0,-7.166644,107.401367
2026-05-14 11:19:36,2,0.0,12.0,22.15,76.9,0.0,-7.166644,107.401367
2026-05-14 11:19:40,2,0.0,15.0,22.15,76.9,0.0,-7.166644,107.401367
2026-05-14 11:19:44,2,0.0,15.0,22.15,76.9,0.0,-7.166644,107.401367
2026-05-14 11:19:48,2,0.0,15.0,22.15,76.9,0.0,-7.166644,107.401367
2026-05-14 11:19:52,2,0.0,15.0,22.24,76.76,0.0,-7.166644,107.401367
2026-05-14 11:19:56,2,2.0,18.0,22.24,76.76,0.0,-7.166644,107.401367
2026-05-14 11:20:00,2,2.0,18.0,22.24,76.76,0.0,-7.166644,107.401367
2026-05-14 11:20:04,2,7.0,18.0,22.24,76.76,0.0,-7.166644,107.401367
2026-05-14 11:20:08,2,7.0,18.0,22.24,76.76,0.0,-7.166644,107.401367
