node_id,so2_ugm,h2s_ugm,temp_c,hum_pct,wind_kph,lat,lon,elev,datetime,hour,minute,minute_of_day,hour_sin,hour_cos,h2s_diff,so2_diff,gas_ratio_so2_h2s,so2_ugm_lag1,so2_ugm_lag2,h2s_ugm_lag1,h2s_ugm_lag2
1,319.0,121.0,19.55,87.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:00,11,0,660,0.258819045102521,-0.9659258262890682,0.0,0.0,2.636363614575507,319.0,319.0,121.0,121.0
1,356.0,121.0,19.55,87.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:04,11,0,660,0.258819045102521,-0.9659258262890682,0.0,37.0,2.9421487360153,319.0,319.0,121.0,121.0
1,356.0,158.0,19.55,87.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:08,11,0,660,0.258819045102521,-0.9659258262890682,37.0,0.0,2.2531645427014904,356.0,319.0,121.0,121.0
1,416.0,158.0,19.5,90.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:12,11,0,660,0.258819045102521,-0.9659258262890682,0.0,60.0,2.632911375741067,356.0,356.0,158.0,121.0
1,416.0,158.0,19.5,90.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:16,11,0,660,0.258819045102521,-0.9659258262890682,0.0,0.0,2.632911375741067,416.0,356.0,158.0,158.0
1,416.0,177.0,19.5,90.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:20,11,0,660,0.258819045102521,-0.9659258262890682,19.0,0.0,2.350282472597274,416.0,416.0,158.0,158.0
1,437.0,177.0,19.5,90.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:24,11,0,660,0.258819045102521,-0.9659258262890682,0.0,21.0,2.468926539723579,416.0,416.0,177.0,158.0
1,437.0,180.0,19.41,88.14,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:28,11,0,660,0.258819045102521,-0.9659258262890682,3.0,0.0,2.4277777642901235,437.0,416.0,177.0,177.0
1,437.0,180.0,19.41,88.14,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:32,11,0,660,0.258819045102521,-0.9659258262890682,0.0,0.0,2.4277777642901235,437.0,437.0,180.0,177.0
1,434.0,180.0,19.41,88.14,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:36,11,0,660,0.258819045102521,-0.9659258262890682,0.0,-3.0,2.4111110977160495,437.0,437.0,180.0,180.0
1,434.0,180.0,19.41,88.14,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:40,11,0,660,0.258819045102521,-0.9659258262890682,0.0,0.0,2.4111110977160495,434.0,437.0,180.0,180.0
1,440.0,177.0,19.41,88.14,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:44,11,0,660,0.258819045102521,-0.9659258262890682,-3.0,6.0,2.4858756921701937,434.0,434.0,180.0,180.0
1,440.0,177.0,19.38,88.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:48,11,0,660,0.258819045102521,-0.9659258262890682,0.0,0.0,2.4858756921701937,440.0,434.0,177.0,180.0
1,440.0,190.0,19.38,88.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:52,11,0,660,0.258819045102521,-0.9659258262890682,13.0,0.0,2.315789461495845,440.0,440.0,177.0,177.0
1,468.0,190.0,19.38,88.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:00:56,11,0,660,0.258819045102521,-0.9659258262890682,0.0,28.0,2.463157881772853,440.0,440.0,190.0,177.0
1,468.0,226.0,19.38,88.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:00,11,1,661,0.258819045102521,-0.9659258262890682,36.0,0.0,2.070796451014175,468.0,440.0,190.0,190.0
1,550.0,226.0,19.38,88.64,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:04,11,1,661,0.258819045102521,-0.9659258262890682,0.0,82.0,2.433628307815804,468.0,468.0,226.0,190.0
1,550.0,243.0,19.35,92.0,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:08,11,1,661,0.258819045102521,-0.9659258262890682,17.0,0.0,2.2633744762824097,550.0,468.0,226.0,226.0
1,550.0,243.0,19.35,92.0,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:12,11,1,661,0.258819045102521,-0.9659258262890682,0.0,0.0,2.2633744762824097,550.0,550.0,243.0,226.0
1,618.0,226.0,19.35,92.0,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:16,11,1,661,0.258819045102521,-0.9659258262890682,-17.0,68.0,2.734513262236667,550.0,550.0,243.0,243.0
1,618.0,226.0,19.35,92.0,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:20,11,1,661,0.258819045102521,-0.9659258262890682,0.0,0.0,2.734513262236667,618.0,550.0,226.0,243.0
1,592.0,211.0,19.35,92.0,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:24,11,1,661,0.258819045102521,-0.9659258262890682,-15.0,-26.0,2.8056871904943734,618.0,618.0,226.0,226.0
1,592.0,211.0,19.26,89.49,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:28,11,1,661,0.258819045102521,-0.9659258262890682,0.0,0.0,2.8056871904943734,592.0,618.0,211.0,226.0
1,592.0,211.0,19.26,89.49,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:32,11,1,661,0.258819045102521,-0.9659258262890682,0.0,0.0,2.8056871904943734,592.0,592.0,211.0,211.0
1,544.0,217.0,19.26,89.49,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:36,11,1,661,0.258819045102521,-0.9659258262890682,6.0,-48.0,2.5069124308437214,592.0,592.0,211.0,211.0
1,544.0,217.0,19.26,89.49,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:40,11,1,661,0.258819045102521,-0.9659258262890682,0.0,0.0,2.5069124308437214,544.0,592.0,217.0,211.0
1,524.0,221.0,19.26,89.49,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:44,11,1,661,0.258819045102521,-0.9659258262890682,4.0,-20.0,2.3710407132532096,544.0,544.0,217.0,217.0
1,524.0,221.0,19.13,88.38,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:48,11,1,661,0.258819045102521,-0.9659258262890682,0.0,0.0,2.3710407132532096,524.0,544.0,221.0,217.0
1,524.0,219.0,19.13,88.38,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:52,11,1,661,0.258819045102521,-0.9659258262890682,-2.0,0.0,2.392694053001397,524.0,524.0,221.0,221.0
1,521.0,219.0,19.13,88.38,0.0,-7.166844,107.40365,2101,2026-05-14 11:01:56,11,1,661,0.258819045102521,-0.9659258262890682,0.0,-3.0,2.3789954229269616,524.0,524.0,219.0,221.0
1,521.0,204.0,19.13,88.38,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:00,11,2,662,0.258819045102521,-0.9659258262890682,-15.0,0.0,2.553921556108228,521.0,524.0,219.0,219.0
1,518.0,204.0,19.13,88.38,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:04,11,2,662,0.258819045102521,-0.9659258262890682,0.0,-3.0,2.5392156738273743,521.0,521.0,204.0,219.0
1,518.0,175.0,19.08,89.93,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:08,11,2,662,0.258819045102521,-0.9659258262890682,-29.0,0.0,2.9599999830857144,518.0,521.0,204.0,204.0
1,518.0,175.0,19.08,89.93,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:12,11,2,662,0.258819045102521,-0.9659258262890682,0.0,0.0,2.9599999830857144,518.0,518.0,175.0,204.0
1,510.0,142.0,19.08,89.93,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:16,11,2,662,0.258819045102521,-0.9659258262890682,-33.0,-8.0,3.5915492704820475,518.0,518.0,175.0,175.0
1,510.0,142.0,19.08,89.93,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:20,11,2,662,0.258819045102521,-0.9659258262890682,0.0,0.0,3.5915492704820475,510.0,518.0,142.0,175.0
1,510.0,126.0,19.08,89.93,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:24,11,2,662,0.258819045102521,-0.9659258262890682,-16.0,0.0,4.047619015495087,510.0,510.0,142.0,142.0
1,442.0,126.0,18.88,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:28,11,2,662,0.258819045102521,-0.9659258262890682,0.0,-68.0,3.507936480095742,510.0,510.0,126.0,142.0
1,442.0,124.0,18.88,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:32,11,2,662,0.258819045102521,-0.9659258262890682,-2.0,0.0,3.5645161002861605,442.0,510.0,126.0,126.0
1,382.0,124.0,18.88,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:36,11,2,662,0.258819045102521,-0.9659258262890682,0.0,-60.0,3.0806451364464102,442.0,442.0,124.0,126.0
1,382.0,124.0,18.88,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:40,11,2,662,0.258819045102521,-0.9659258262890682,0.0,0.0,3.0806451364464102,382.0,442.0,124.0,124.0
1,382.0,112.0,18.88,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:44,11,2,662,0.258819045102521,-0.9659258262890682,-12.0,0.0,3.41071425526148,382.0,382.0,124.0,124.0
1,345.0,112.0,18.76,90.98,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:48,11,2,662,0.258819045102521,-0.9659258262890682,0.0,-37.0,3.080357115353954,382.0,382.0,112.0,124.0
1,345.0,106.0,18.76,90.98,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:52,11,2,662,0.258819045102521,-0.9659258262890682,-6.0,0.0,3.2547169504271984,345.0,382.0,112.0,112.0
1,319.0,106.0,18.76,90.98,0.0,-7.166844,107.40365,2101,2026-05-14 11:02:56,11,2,662,0.258819045102521,-0.9659258262890682,0.0,-26.0,3.009433933873265,345.0,345.0,106.0,112.0
1,319.0,105.0,18.76,90.98,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:00,11,3,663,0.258819045102521,-0.9659258262890682,-1.0,0.0,3.038095209160998,319.0,345.0,106.0,106.0
1,319.0,105.0,18.76,90.98,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:04,11,3,663,0.258819045102521,-0.9659258262890682,0.0,0.0,3.038095209160998,319.0,319.0,105.0,106.0
1,301.0,105.0,18.75,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:08,11,3,663,0.258819045102521,-0.9659258262890682,0.0,-18.0,2.8666666393650795,319.0,319.0,105.0,105.0
1,301.0,105.0,18.75,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:12,11,3,663,0.258819045102521,-0.9659258262890682,0.0,0.0,2.8666666393650795,301.0,319.0,105.0,105.0
1,293.0,92.0,18.75,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:16,11,3,663,0.258819045102521,-0.9659258262890682,-13.0,-8.0,3.1847825740784503,301.0,301.0,105.0,105.0
1,293.0,92.0,18.75,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:20,11,3,663,0.258819045102521,-0.9659258262890682,0.0,0.0,3.1847825740784503,293.0,301.0,92.0,105.0
1,293.0,77.0,18.75,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:24,11,3,663,0.258819045102521,-0.9659258262890682,-15.0,0.0,3.8051947557766916,293.0,293.0,92.0,92.0
1,272.0,77.0,18.81,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:28,11,3,663,0.258819045102521,-0.9659258262890682,0.0,-21.0,3.5324674865913313,293.0,293.0,77.0,92.0
1,272.0,63.0,18.81,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:32,11,3,663,0.258819045102521,-0.9659258262890682,-14.0,0.0,4.317460248929202,272.0,293.0,77.0,77.0
1,233.0,63.0,18.81,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:36,11,3,663,0.258819045102521,-0.9659258262890682,0.0,-39.0,3.698412639707736,272.0,272.0,63.0,77.0
1,233.0,63.0,18.81,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:40,11,3,663,0.258819045102521,-0.9659258262890682,0.0,0.0,3.698412639707736,233.0,272.0,63.0,63.0
1,233.0,57.0,18.81,90.77,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:44,11,3,663,0.258819045102521,-0.9659258262890682,-6.0,0.0,4.087719226531242,233.0,233.0,63.0,63.0
1,199.0,57.0,18.81,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:48,11,3,663,0.258819045102521,-0.9659258262890682,0.0,-34.0,3.4912280089258245,233.0,233.0,57.0,63.0
1,199.0,56.0,18.81,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:52,11,3,663,0.258819045102521,-0.9659258262890682,-1.0,0.0,3.5535713651147973,199.0,233.0,57.0,57.0
1,188.0,60.0,18.81,91.18,0.0,-7.166844,107.40365,2101,2026-05-14 11:03:56,11,3,663,0.258819045102521,-0.9659258262890682,4.0,-11.0,3.133333281111112,199.0,199.0,56.0,57.0
1,212.0,75.0,18.86,94.3,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:00,11,4,664,0.258819045102521,-0.9659258262890682,15.0,24.0,2.826666628977778,188.0,199.0,60.0,56.0
1,212.0,75.0,18.86,94.3,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:04,11,4,664,0.258819045102521,-0.9659258262890682,0.0,0.0,2.826666628977778,212.0,188.0,75.0,60.0
1,256.0,95.0,18.86,94.3,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:08,11,4,664,0.258819045102521,-0.9659258262890682,20.0,44.0,2.6947368137396124,212.0,212.0,75.0,75.0
1,256.0,112.0,18.86,94.3,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:12,11,4,664,0.258819045102521,-0.9659258262890682,17.0,0.0,2.285714265306123,256.0,212.0,95.0,75.0
1,296.0,121.0,18.76,94.9,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:16,11,4,664,0.258819045102521,-0.9659258262890682,9.0,40.0,2.4462809715183393,256.0,256.0,112.0,95.0
1,327.0,128.0,18.76,94.9,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:20,11,4,664,0.258819045102521,-0.9659258262890682,7.0,31.0,2.5546874800415043,296.0,256.0,121.0,112.0
1,345.0,133.0,18.69,93.89,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:26,11,4,664,0.258819045102521,-0.9659258262890682,5.0,18.0,2.593984942902369,327.0,296.0,128.0,121.0
1,400.0,161.0,18.69,93.89,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:30,11,4,664,0.258819045102521,-0.9659258262890682,28.0,55.0,2.4844720342579376,345.0,327.0,133.0,128.0
1,455.0,170.0,18.65,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:34,11,4,664,0.258819045102521,-0.9659258262890682,9.0,55.0,2.6764705724913496,400.0,345.0,161.0,133.0
1,455.0,168.0,18.65,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:38,11,4,664,0.258819045102521,-0.9659258262890682,-2.0,0.0,2.708333317212302,455.0,400.0,170.0,161.0
1,484.0,168.0,18.65,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:42,11,4,664,0.258819045102521,-0.9659258262890682,0.0,29.0,2.880952363803855,455.0,455.0,168.0,170.0
1,484.0,155.0,18.65,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:46,11,4,664,0.258819045102521,-0.9659258262890682,-13.0,0.0,3.1225806250156087,484.0,455.0,168.0,168.0
1,484.0,155.0,18.56,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:50,11,4,664,0.258819045102521,-0.9659258262890682,0.0,0.0,3.1225806250156087,484.0,484.0,155.0,168.0
1,474.0,148.0,18.56,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:54,11,4,664,0.258819045102521,-0.9659258262890682,-7.0,-10.0,3.20270268106282,484.0,484.0,155.0,155.0
1,474.0,148.0,18.56,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:04:58,11,4,664,0.258819045102521,-0.9659258262890682,0.0,0.0,3.20270268106282,474.0,484.0,148.0,155.0
1,434.0,142.0,18.56,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:02,11,5,665,0.258819045102521,-0.9659258262890682,-6.0,-40.0,3.056338006645507,474.0,474.0,148.0,148.0
1,434.0,142.0,18.56,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:06,11,5,665,0.258819045102521,-0.9659258262890682,0.0,0.0,3.056338006645507,434.0,474.0,142.0,148.0
1,434.0,142.0,18.54,95.25,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:10,11,5,665,0.258819045102521,-0.9659258262890682,0.0,0.0,3.056338006645507,434.0,434.0,142.0,142.0
1,406.0,142.0,18.54,95.25,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:14,11,5,665,0.258819045102521,-0.9659258262890682,0.0,-28.0,2.8591549094425712,434.0,434.0,142.0,142.0
1,406.0,142.0,18.54,95.25,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:18,11,5,665,0.258819045102521,-0.9659258262890682,0.0,0.0,2.8591549094425712,406.0,434.0,142.0,142.0
1,395.0,145.0,18.54,95.25,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:22,11,5,665,0.258819045102521,-0.9659258262890682,3.0,-11.0,2.7241379122473246,406.0,406.0,142.0,142.0
1,395.0,145.0,18.54,95.25,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:26,11,5,665,0.258819045102521,-0.9659258262890682,0.0,0.0,2.7241379122473246,395.0,406.0,145.0,142.0
1,395.0,124.0,18.56,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:30,11,5,665,0.258819045102521,-0.9659258262890682,-21.0,0.0,3.1854838452783563,395.0,395.0,145.0,145.0
1,398.0,124.0,18.56,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:34,11,5,665,0.258819045102521,-0.9659258262890682,0.0,3.0,3.2096773934703435,395.0,395.0,124.0,145.0
1,398.0,112.0,18.56,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:38,11,5,665,0.258819045102521,-0.9659258262890682,-12.0,0.0,3.5535713968431124,398.0,395.0,124.0,124.0
1,374.0,112.0,18.56,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:42,11,5,665,0.258819045102521,-0.9659258262890682,0.0,-24.0,3.3392856844706635,398.0,398.0,112.0,124.0
1,374.0,106.0,18.56,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:46,11,5,665,0.258819045102521,-0.9659258262890682,-6.0,0.0,3.528301853506586,374.0,398.0,112.0,112.0
1,374.0,106.0,18.54,96.26,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:50,11,5,665,0.258819045102521,-0.9659258262890682,0.0,0.0,3.528301853506586,374.0,374.0,106.0,112.0
1,348.0,105.0,18.54,96.26,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:54,11,5,665,0.258819045102521,-0.9659258262890682,-1.0,-26.0,3.314285682721089,374.0,374.0,106.0,106.0
1,348.0,105.0,18.54,96.26,0.0,-7.166844,107.40365,2101,2026-05-14 11:05:58,11,5,665,0.258819045102521,-0.9659258262890682,0.0,0.0,3.314285682721089,348.0,374.0,105.0,106.0
1,335.0,105.0,18.54,96.26,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:02,11,6,666,0.258819045102521,-0.9659258262890682,0.0,-13.0,3.1904761600907032,348.0,348.0,105.0,105.0
1,335.0,105.0,18.54,96.26,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:06,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.1904761600907032,335.0,348.0,105.0,105.0
1,335.0,106.0,18.5,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:10,11,6,666,0.258819045102521,-0.9659258262890682,1.0,0.0,3.1603773286756858,335.0,335.0,105.0,105.0
1,337.0,106.0,18.5,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:14,11,6,666,0.258819045102521,-0.9659258262890682,0.0,2.0,3.179245253025988,335.0,335.0,106.0,105.0
1,337.0,106.0,18.5,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:18,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.179245253025988,337.0,335.0,106.0,106.0
1,337.0,106.0,18.5,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:22,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.179245253025988,337.0,337.0,106.0,106.0
1,345.0,106.0,18.5,95.95,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:26,11,6,666,0.258819045102521,-0.9659258262890682,0.0,8.0,3.2547169504271984,337.0,337.0,106.0,106.0
1,345.0,106.0,18.48,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:30,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.2547169504271984,345.0,337.0,106.0,106.0
1,356.0,106.0,18.48,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:34,11,6,666,0.258819045102521,-0.9659258262890682,0.0,11.0,3.358490534353863,345.0,345.0,106.0,106.0
1,356.0,114.0,18.48,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:38,11,6,666,0.258819045102521,-0.9659258262890682,8.0,0.0,3.1228069901508158,356.0,345.0,106.0,106.0
1,356.0,114.0,18.48,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:42,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.1228069901508158,356.0,356.0,114.0,106.0
1,364.0,114.0,18.48,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:46,11,6,666,0.258819045102521,-0.9659258262890682,0.0,8.0,3.192982428131733,356.0,356.0,114.0,114.0
1,364.0,114.0,18.41,94.99,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:50,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.192982428131733,364.0,356.0,114.0,114.0
1,358.0,112.0,18.41,94.99,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:54,11,6,666,0.258819045102521,-0.9659258262890682,-2.0,-6.0,3.196428542889031,364.0,364.0,114.0,114.0
1,358.0,112.0,18.41,94.99,0.0,-7.166844,107.40365,2101,2026-05-14 11:06:58,11,6,666,0.258819045102521,-0.9659258262890682,0.0,0.0,3.196428542889031,358.0,364.0,112.0,114.0
1,358.0,106.0,18.41,94.99,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:02,11,7,667,0.258819045102521,-0.9659258262890682,-6.0,0.0,3.3773584587041654,358.0,358.0,112.0,112.0
1,337.0,106.0,18.41,94.99,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:06,11,7,667,0.258819045102521,-0.9659258262890682,0.0,-21.0,3.179245253025988,358.0,358.0,106.0,112.0
1,337.0,106.0,18.39,94.28,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:10,11,7,667,0.258819045102521,-0.9659258262890682,0.0,0.0,3.179245253025988,337.0,358.0,106.0,106.0
1,330.0,106.0,18.39,94.28,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:14,11,7,667,0.258819045102521,-0.9659258262890682,0.0,-7.0,3.113207517799929,337.0,337.0,106.0,106.0
1,330.0,102.0,18.39,94.28,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:18,11,7,667,0.258819045102521,-0.9659258262890682,-4.0,0.0,3.2352940859284893,330.0,337.0,106.0,106.0
1,330.0,102.0,18.39,94.28,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:22,11,7,667,0.258819045102521,-0.9659258262890682,0.0,0.0,3.2352940859284893,330.0,330.0,102.0,106.0
1,322.0,102.0,18.39,94.28,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:26,11,7,667,0.258819045102521,-0.9659258262890682,0.0,-8.0,3.1568627141484047,330.0,330.0,102.0,102.0
1,322.0,106.0,18.46,94.85,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:30,11,7,667,0.258819045102521,-0.9659258262890682,4.0,0.0,3.037735820398719,322.0,330.0,102.0,102.0
1,319.0,106.0,18.46,94.85,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:34,11,7,667,0.258819045102521,-0.9659258262890682,0.0,-3.0,3.009433933873265,322.0,322.0,106.0,102.0
1,319.0,106.0,18.46,94.85,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:38,11,7,667,0.258819045102521,-0.9659258262890682,0.0,0.0,3.009433933873265,319.0,322.0,106.0,106.0
1,319.0,106.0,18.46,94.85,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:42,11,7,667,0.258819045102521,-0.9659258262890682,0.0,0.0,3.009433933873265,319.0,319.0,106.0,106.0
1,319.0,105.0,18.46,94.85,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:46,11,7,667,0.258819045102521,-0.9659258262890682,-1.0,0.0,3.038095209160998,319.0,319.0,106.0,106.0
1,319.0,105.0,18.57,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:50,11,7,667,0.258819045102521,-0.9659258262890682,0.0,0.0,3.038095209160998,319.0,319.0,105.0,106.0
1,319.0,106.0,18.57,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:54,11,7,667,0.258819045102521,-0.9659258262890682,1.0,0.0,3.009433933873265,319.0,319.0,105.0,105.0
1,317.0,106.0,18.57,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:07:58,11,7,667,0.258819045102521,-0.9659258262890682,0.0,-2.0,2.9905660095229623,319.0,319.0,106.0,105.0
1,317.0,106.0,18.57,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:02,11,8,668,0.258819045102521,-0.9659258262890682,0.0,0.0,2.9905660095229623,317.0,319.0,106.0,106.0
1,311.0,106.0,18.57,95.75,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:06,11,8,668,0.258819045102521,-0.9659258262890682,0.0,-6.0,2.9339622364720546,317.0,317.0,106.0,106.0
1,311.0,114.0,18.66,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:10,11,8,668,0.258819045102521,-0.9659258262890682,8.0,0.0,2.7280701515081565,311.0,317.0,106.0,106.0
1,311.0,114.0,18.66,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:14,11,8,668,0.258819045102521,-0.9659258262890682,0.0,0.0,2.7280701515081565,311.0,311.0,114.0,106.0
1,317.0,116.0,18.66,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:18,11,8,668,0.258819045102521,-0.9659258262890682,2.0,6.0,2.7327585971313915,311.0,311.0,114.0,114.0
1,317.0,116.0,18.66,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:22,11,8,668,0.258819045102521,-0.9659258262890682,0.0,0.0,2.7327585971313915,317.0,311.0,116.0,114.0
1,356.0,135.0,18.66,94.54,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:26,11,8,668,0.258819045102521,-0.9659258262890682,19.0,39.0,2.6370370175034297,317.0,317.0,116.0,116.0
1,356.0,135.0,18.79,95.1,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:30,11,8,668,0.258819045102521,-0.9659258262890682,0.0,0.0,2.6370370175034297,356.0,317.0,135.0,116.0
1,356.0,135.0,18.79,95.1,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:34,11,8,668,0.258819045102521,-0.9659258262890682,0.0,0.0,2.6370370175034297,356.0,356.0,135.0,135.0
1,377.0,135.0,18.79,95.1,0.0,-7.166844,107.40365,2101,2026-05-14 11:08:38,11,8,668,0.258819045102521,-0.9659258262890682,0.0,21.0,2.792592571906722,356.0,356.0,135.0,135.0
